subject,condition,trial,rt,response,observed
6,No Deadline,39,0.101594383,1,1
6,No Deadline,40,0.301752554,0,1
6,No Deadline,41,0.851745611,0,1
6,No Deadline,42,0.468361667,1,1
6,No Deadline,43,0.335109331,0,1
6,No Deadline,44,0.13507009,0,1
6,No Deadline,45,0.485020888,1,1
6,No Deadline,46,0.284910108,0,1
6,No Deadline,47,0.068462184,0,1
6,No Deadline,48,0.151408744,0,1
6,No Deadline,49,0.451764024,0,1
6,No Deadline,50,0.068457656,1,1
6,No Deadline,51,0.351772174,1,1
6,No Deadline,52,0.118271413,0,1
6,No Deadline,53,0.168252699,0,1
6,No Deadline,54,0.235105709,1,1
6,No Deadline,55,0.218448601,1,1
6,No Deadline,56,0.201759496,0,1
6,No Deadline,57,0.201814132,1,1
6,No Deadline,58,0.151759798,1,1
6,No Deadline,59,0.368448299,1,1
6,No Deadline,60,0.251699428,1,1
6,No Deadline,61,0.134734129,0,1
6,No Deadline,62,0.201780928,0,1
6,No Deadline,63,0.301809604,1,1
6,No Deadline,64,0.518170595,0,1
6,No Deadline,65,0.268425358,1,1
6,No Deadline,66,0.318426565,0,1
6,No Deadline,67,0.384939388,0,1
6,No Deadline,68,0.135086692,0,1
6,No Deadline,69,0.468331784,0,1
6,No Deadline,70,0.118407247,1,1
6,No Deadline,71,0.435091522,1,1
6,No Deadline,72,0.601591968,0,1
6,No Deadline,73,0.318408756,1,1
6,No Deadline,74,0.068144937,1,1
6,No Deadline,75,0.234851247,0,1
6,No Deadline,76,0.085095748,1,1
6,No Deadline,77,0.118194441,1,1
6,No Deadline,78,0.067933641,0,1
6,No Deadline,79,0.018451015,0,1
6,No Deadline,80,0.018447997,1,1
6,No Deadline,81,0.601765835,0,1
6,No Deadline,82,0.051736556,1,1
6,No Deadline,83,0.035169399,0,1
6,No Deadline,84,0.518431697,1,1
6,No Deadline,85,0.168431999,1,1
6,No Deadline,86,0.018424754,1,1
6,No Deadline,87,0.518303108,0,1
6,No Deadline,88,0.068485728,1,1
6,No Deadline,89,0.368444978,0,1
6,No Deadline,90,0.30184492,0,1
6,No Deadline,91,0.201775796,0,1
6,No Deadline,92,0.251783946,1,1
6,No Deadline,93,0.168272923,1,1
6,No Deadline,94,0.134935464,0,1
6,No Deadline,95,0.285092125,1,1
6,No Deadline,96,0.301390935,0,1
6,No Deadline,97,0.151683128,0,1
6,No Deadline,98,0.118193837,1,1
6,No Deadline,99,0.235163664,0,1
6,No Deadline,100,0.151828922,0,1
6,No Deadline,101,0.151808698,0,1
6,No Deadline,102,0.151506846,1,1
6,No Deadline,103,0.20174048,1,1
6,No Deadline,104,0.051816546,0,1
6,No Deadline,105,0.118419321,0,1
6,No Deadline,106,0.035104199,0,1
6,No Deadline,107,0.101453418,1,1
6,No Deadline,108,0.251848543,0,1
6,No Deadline,109,0.134925503,0,1
6,No Deadline,110,0.135092125,0,1
6,No Deadline,111,0.084826194,0,1
6,No Deadline,112,0.051800246,1,1
6,No Deadline,113,0.335139214,1,1
6,No Deadline,114,0.134847927,0,1
6,No Deadline,115,0.234961725,0,1
6,No Deadline,116,0.151572046,0,1
6,No Deadline,117,0.051564802,1,1
6,No Deadline,118,0.435148572,1,1
6,No Deadline,119,0.301792398,0,1
6,No Deadline,120,0.268405134,0,1
6,No Deadline,121,0.601475755,0,1
6,No Deadline,122,0.385102992,0,1
6,No Deadline,123,0.035123216,0,1
6,No Deadline,124,0.085152194,0,1
6,No Deadline,125,0.101559066,1,1
6,No Deadline,126,0.068233984,1,1
6,No Deadline,127,0.251812019,1,1
6,No Deadline,128,0.085015153,1,1
6,No Deadline,129,0.018486332,1,1
6,No Deadline,130,0.235239731,0,1
6,No Deadline,131,0.068520743,0,1
6,No Deadline,132,0.13510601,1,1
6,No Deadline,133,0.285124725,1,1
6,No Deadline,134,0.335178455,0,1
6,No Deadline,135,0.118443167,0,1
6,No Deadline,136,0.185126235,0,1
6,No Deadline,137,0.234949953,0,1
6,No Deadline,138,0.268452525,1,1
6,No Deadline,139,0.185163061,1,1
6,No Deadline,140,0.285145553,0,1
6,No Deadline,141,0.218517121,1,1
6,No Deadline,142,0.31847939,0,1
6,No Deadline,143,0.201505337,1,1
6,No Deadline,144,0.11845343,1,1
6,No Deadline,145,0.06840453,0,1
6,No Deadline,146,0.068550325,0,1
6,No Deadline,147,0.085131064,0,1
6,No Deadline,148,0.035149779,0,1
6,No Deadline,149,0.018486332,1,1
6,No Deadline,150,0.385138309,0,1
6,No Deadline,151,0.101593478,0,1
6,No Deadline,152,0.201563594,1,1
6,No Deadline,153,0.485131064,0,1
6,No Deadline,154,0.484911014,1,1
6,No Deadline,155,0.401752856,0,1
6,No Deadline,156,0.751762515,0,1
6,No Deadline,157,0.451760704,1,1
6,No Deadline,158,0.335142535,1,1
6,No Deadline,159,0.201797228,1,1
6,No Deadline,160,0.401790587,0,1
6,No Deadline,161,0.235056205,0,1
6,No Deadline,162,0.434924597,1,1
6,No Deadline,163,0.301805378,1,1
6,No Deadline,164,0.201799341,0,1
6,No Deadline,165,0.48509937,0,1
6,No Deadline,166,0.451809906,1,1
6,No Deadline,167,0.235094842,1,1
6,No Deadline,168,0.451585026,0,1
6,No Deadline,169,0.251575668,0,1
6,No Deadline,170,0.551665922,0,1
6,No Deadline,171,0.318275941,1,1
6,No Deadline,172,0.301768854,0,1
6,No Deadline,173,0.201759496,0,1
6,No Deadline,174,0.18501787,1,1
6,No Deadline,175,0.135153703,1,1
6,No Deadline,176,0.185127442,0,1
6,No Deadline,177,0.334938784,0,1
6,No Deadline,178,0.201741083,1,1
6,No Deadline,179,0.318519536,1,1
6,No Deadline,180,0.168475767,0,1
6,No Deadline,181,0.185170607,1,1
6,No Deadline,182,0.251639057,1,1
6,No Deadline,183,0.168381288,1,1
6,No Deadline,184,0.201809906,1,1
6,No Deadline,185,0.135111142,1,1
6,No Deadline,186,0.134891997,1,1
6,No Deadline,187,0.10170788,1,1
6,No Deadline,188,0.168429886,0,1
6,No Deadline,189,0.251818961,0,1
6,No Deadline,190,0.201847637,0,1
6,No Deadline,191,0.451811113,1,1
6,No Deadline,192,0.635083975,1,1
6,No Deadline,193,0.268474258,0,1
6,No Deadline,194,0.268453128,1,1
6,No Deadline,195,0.26852346,0,1
6,No Deadline,196,0.335131064,0,1
6,No Deadline,197,0.284911316,0,1
6,No Deadline,198,0.235136799,1,1
6,No Deadline,199,0.251512883,0,1
7,Deadline,0,0.40153522,1,1
7,Deadline,1,0.384831929,1,1
7,Deadline,2,0.318228852,0,1
7,Deadline,3,0.334879923,1,1
7,Deadline,4,0.351615211,1,1
7,Deadline,5,0.334812912,1,1
7,Deadline,6,0.368143428,1,1
7,Deadline,7,0.368267791,1,1
7,Deadline,8,0.535185096,1,1
7,Deadline,9,0.618225834,1,1
7,Deadline,10,0.65169822,0,1
7,Deadline,11,0.31824485,0,1
7,Deadline,12,0.284976818,1,1
7,Deadline,13,0.334917353,1,1
7,Deadline,14,0.417487805,1,1
7,Deadline,15,0.268339028,0,1
7,Deadline,16,0.534919466,0,1
7,Deadline,17,0.417572626,1,1
7,Deadline,18,0.368335406,1,1
7,Deadline,19,0.301667733,1,1
7,Deadline,20,0.385018172,1,1
7,Deadline,21,0.318398493,1,1
7,Deadline,22,0.268282884,0,1
7,Deadline,23,0.301589855,1,1
7,Deadline,24,0.23509122,1,1
7,Deadline,25,0.301445872,0,1
7,Deadline,26,0.301540352,0,1
7,Deadline,27,0.234914334,1,1
7,Deadline,28,0.268217382,1,1
7,Deadline,29,0.234904071,1,1
7,Deadline,30,0.368257226,1,1
7,Deadline,31,0.434227017,1,1
7,Deadline,32,0.367737739,1,1
7,Deadline,33,0.368356234,1,1
7,Deadline,34,0.485077335,1,1
7,Deadline,35,0.401801756,1,1
7,Deadline,36,0.318435017,1,1
7,Deadline,37,0.41851863,1,1
7,Deadline,38,0.385015757,1,1
7,Deadline,39,0.285120198,1,1
7,Deadline,40,0.485141629,0,1
7,Deadline,41,0.351888689,1,1
7,Deadline,42,0.284795103,0,1
7,Deadline,43,0.318265074,1,1
7,Deadline,44,0.468195347,1,1
7,Deadline,45,0.318485427,1,1
7,Deadline,46,0.301628492,1,1
7,Deadline,47,0.334683116,1,1
7,Deadline,48,0.335176342,1,1
7,Deadline,49,0.384910712,0,1
7,Deadline,50,0.351792096,1,1
7,Deadline,51,0.251813528,0,1
7,Deadline,52,0.251602533,0,1
7,Deadline,53,1.318263867,1,1
7,Deadline,54,0.351769156,1,1
7,Deadline,55,0.41855274,1,1
7,Deadline,56,0.268719362,1,1
7,Deadline,57,0.318470334,1,1
7,Deadline,58,0.368430791,0,1
7,Deadline,59,0.351540352,1,1
7,Deadline,60,0.601628794,0,1
7,Deadline,61,0.435136498,0,1
7,Deadline,62,0.40160857,1,1
7,Deadline,63,0.48476703,1,1
7,Deadline,64,0.418336613,1,1
7,Deadline,65,0.351510166,0,1
7,Deadline,66,0.501701239,1,1
7,Deadline,67,0.35140814,0,1
7,Deadline,68,0.401786059,0,1
7,Deadline,69,0.601754365,1,1
7,Deadline,70,0.385066468,0,1
7,Deadline,71,0.401733235,1,1
7,Deadline,72,0.385094842,1,1
7,Deadline,73,0.468493577,1,1
7,Deadline,74,0.418468825,1,1
7,Deadline,75,0.335106312,1,1
7,Deadline,76,0.451832846,1,1
7,Deadline,77,0.468262962,1,1
7,Deadline,78,0.368481804,1,1
7,Deadline,79,0.41849086,1,1
7,Deadline,80,0.401812622,1,1
7,Deadline,81,0.335157325,1,1
7,Deadline,82,0.534930936,0,1
7,Deadline,83,0.585065562,1,1
7,Deadline,84,0.335174531,0,1
7,Deadline,85,0.435142535,0,1
7,Deadline,86,0.601738668,1,1
7,Deadline,87,0.435252711,1,1
7,Deadline,88,0.435171512,1,1
7,Deadline,89,0.351725085,1,1
7,Deadline,90,0.368372836,1,1
7,Deadline,91,0.418505953,0,1
7,Deadline,92,0.368294958,1,1
7,Deadline,93,0.43511899,1,1
7,Deadline,94,0.31841268,1,1
7,Deadline,95,0.318520441,0,1
7,Deadline,96,0.335192642,1,1
7,Deadline,97,0.36846973,1,1
7,Deadline,98,0.351721463,1,1
7,Deadline,99,0.335026925,1,1
7,Deadline,100,0.318365893,1,1
7,Deadline,101,0.301881143,0,1
7,Deadline,102,0.351843109,1,1
7,Deadline,103,0.385171211,1,1
7,Deadline,104,0.51849569,0,1
7,Deadline,105,1.035159136,1,1
7,Deadline,106,0.518444073,1,1
7,Deadline,107,0.55187088,1,1
7,Deadline,108,0.701802963,1,1
7,Deadline,109,0.601808094,0,1
7,Deadline,110,0.501822583,1,1
7,Deadline,111,0.568444375,1,1
7,Deadline,112,0.401803869,1,1
7,Deadline,113,0.401709389,1,1
7,Deadline,114,0.368485125,1,1
7,Deadline,115,0.485121405,1,1
7,Deadline,116,0.368465202,0,1
7,Deadline,117,0.518485125,1,1
7,Deadline,118,0.318423849,0,1
7,Deadline,119,0.435158533,1,1
7,Deadline,120,0.401824696,1,1
7,Deadline,121,0.368501123,1,1
7,Deadline,122,0.368473352,1,1
7,Deadline,123,0.551961134,1,1
7,Deadline,124,0.868430188,0,1
7,Deadline,125,0.401762817,1,1
7,Deadline,126,0.385156722,1,1
7,Deadline,127,0.401822583,1,1
7,Deadline,128,0.46825783,1,1
7,Deadline,129,0.385123518,0,1
7,Deadline,130,0.651632718,1,1
7,Deadline,131,0.418545495,0,1
7,Deadline,132,0.43494784,0,1
7,Deadline,133,0.685134083,1,1
7,Deadline,134,0.368453732,1,1
7,Deadline,135,0.368262358,1,1
7,Deadline,136,0.301825904,1,1
7,Deadline,137,0.418481804,1,1
7,Deadline,138,0.31850716,0,1
7,Deadline,139,0.785150081,1,1
7,Deadline,140,0.685161853,0,1
7,Deadline,141,0.351472737,1,1
7,Deadline,142,0.385078542,0,1
7,Deadline,143,0.318489351,0,1
7,Deadline,144,0.435181172,1,1
7,Deadline,145,0.28517272,0,1
7,Deadline,146,0.501607665,1,1
7,Deadline,147,0.284950858,0,1
7,Deadline,148,0.368457656,0,1
7,Deadline,149,0.301684939,0,1
7,Deadline,150,0.33504896,1,1
7,Deadline,151,0.285106614,1,1
7,Deadline,152,0.401675581,1,1
7,Deadline,153,0.268440451,1,1
7,Deadline,154,0.251791493,1,1
7,Deadline,155,0.251808094,0,1
7,Deadline,156,0.301724783,0,1
7,Deadline,157,0.368463391,1,1
7,Deadline,158,0.118396682,0,1
7,Deadline,159,0.035120499,1,1
7,Deadline,160,0.385144949,0,1
7,Deadline,161,0.868360762,0,1
7,Deadline,162,0.801860315,1,1
7,Deadline,163,0.735186907,1,1
7,Deadline,164,0.751559972,1,1
7,Deadline,165,0.301750441,0,1
7,Deadline,166,0.518286204,1,1
7,Deadline,167,0.335142836,1,1
7,Deadline,168,0.318451921,1,1
7,Deadline,169,0.268431093,1,1
7,Deadline,170,0.335121405,1,1
7,Deadline,171,0.218490256,1,1
7,Deadline,172,0.318526177,0,1
7,Deadline,173,0.335177851,1,1
7,Deadline,174,0.451850052,0,1
7,Deadline,175,0.351650829,1,1
7,Deadline,176,0.285126235,1,1
7,Deadline,177,0.368254812,1,1
7,Deadline,178,0.351543672,1,1
7,Deadline,179,0.368408454,1,1
7,Deadline,180,0.351625776,1,1
7,Deadline,181,0.268469127,0,1
7,Deadline,182,0.468427169,0,1
7,Deadline,183,0.368358951,1,1
7,Deadline,184,0.318522856,1,1
7,Deadline,185,0.401751648,1,1
7,Deadline,186,0.334731412,0,1
7,Deadline,187,0.36816818,1,1
7,Deadline,188,0.368438941,0,1
7,Deadline,189,0.351767646,1,1
7,Deadline,190,0.368437432,1,1
7,Deadline,191,0.451682524,1,1
7,Deadline,192,0.334997646,0,1
7,Deadline,193,0.568315786,0,1
7,Deadline,194,0.435181172,1,1
7,Deadline,195,0.418660199,0,1
7,Deadline,196,0.301862126,1,1
7,Deadline,197,0.301779419,1,1
7,Deadline,198,0.301850052,1,1
7,Deadline,199,0.318329067,0,1
7,No Deadline,0,0.651614607,1,1
7,No Deadline,1,0.685081259,1,1
7,No Deadline,2,0.401780626,1,1
7,No Deadline,3,0.418472145,0,1
7,No Deadline,4,0.401737159,1,1
7,No Deadline,5,0.368389136,1,1
7,No Deadline,6,0.468248171,1,1
7,No Deadline,7,0.384833438,1,1
7,No Deadline,8,0.351591666,1,1
7,No Deadline,9,0.385091823,1,1
7,No Deadline,10,0.368514103,1,1
7,No Deadline,11,0.384968366,1,1
7,No Deadline,12,0.385221016,1,1
7,No Deadline,13,0.368452223,1,1
7,No Deadline,14,0.468454336,1,1
7,No Deadline,15,0.401811113,1,1
7,No Deadline,16,0.351802661,1,1
7,No Deadline,17,0.568505349,1,1
7,No Deadline,18,0.335110236,1,1
7,No Deadline,19,0.485152194,0,1
7,No Deadline,20,0.38505379,1,1
7,No Deadline,21,0.501778211,0,1
7,No Deadline,22,0.73512231,1,1
7,No Deadline,23,0.368586245,0,1
7,No Deadline,24,0.4516786,1,1
7,No Deadline,25,0.484882942,0,1
7,No Deadline,26,0.485199283,1,1
7,No Deadline,27,0.418224626,1,1
7,No Deadline,28,0.401649924,1,1
7,No Deadline,29,0.418509575,1,1
7,No Deadline,30,0.485161249,1,1
7,No Deadline,31,0.518452223,0,1
7,No Deadline,32,0.401833148,0,1
7,No Deadline,33,0.385126235,1,1
7,No Deadline,34,0.501791794,0,1
7,No Deadline,35,0.535186001,0,1
7,No Deadline,36,0.935125631,0,1
7,No Deadline,37,0.568166973,1,1
7,No Deadline,38,0.668406643,1,1
7,No Deadline,39,0.351480283,1,1
7,No Deadline,40,0.401812019,1,1
7,No Deadline,41,0.318503538,1,1
7,No Deadline,42,0.285132272,1,1
7,No Deadline,43,0.551831639,0,1
7,No Deadline,44,0.585153099,0,1
7,No Deadline,45,0.901799643,1,1
7,No Deadline,46,0.501776702,1,1
7,No Deadline,47,0.318469428,1,1
7,No Deadline,48,0.351787267,1,1
7,No Deadline,49,0.485158835,1,1
7,No Deadline,50,0.601871483,0,1
7,No Deadline,51,0.551821678,1,1
7,No Deadline,52,0.401793304,1,1
7,No Deadline,53,0.551759194,1,1
7,No Deadline,54,0.535180568,1,1
7,No Deadline,55,0.434933955,1,1
7,No Deadline,56,0.618440149,1,1
7,No Deadline,57,0.468477578,1,1
7,No Deadline,58,0.485134686,1,1
7,No Deadline,59,0.351839487,0,1
7,No Deadline,60,0.385111746,1,1
7,No Deadline,61,0.485145251,1,1
7,No Deadline,62,0.568505349,1,1
7,No Deadline,63,0.351824093,0,1
7,No Deadline,64,0.384896223,1,1
7,No Deadline,65,0.45180417,0,1
7,No Deadline,66,0.468405738,1,1
7,No Deadline,67,0.568389739,0,1
7,No Deadline,68,0.318481502,1,1
7,No Deadline,69,0.468402417,1,1
7,No Deadline,70,0.418323332,0,1
7,No Deadline,71,0.301837978,1,1
7,No Deadline,72,0.285128348,1,1
7,No Deadline,73,0.368483615,0,1
7,No Deadline,74,0.535133479,1,1
7,No Deadline,75,0.485103596,0,1
7,No Deadline,76,0.801662904,1,1
7,No Deadline,77,0.268448601,1,1
7,No Deadline,78,0.334733525,1,1
7,No Deadline,79,0.351762213,1,1
7,No Deadline,80,0.31849901,1,1
7,No Deadline,81,0.318447695,1,1
7,No Deadline,82,0.268505651,1,1
7,No Deadline,83,0.451705465,0,1
7,No Deadline,84,0.401619437,1,1
7,No Deadline,85,0.401756478,1,1
7,No Deadline,86,0.618242436,0,1
7,No Deadline,87,0.318083359,0,1
7,No Deadline,88,0.56851048,0,1
7,No Deadline,89,0.451737159,0,1
7,No Deadline,90,0.385128348,0,1
7,No Deadline,91,0.418472749,1,1
7,No Deadline,92,0.385143138,0,1
7,No Deadline,93,0.485074014,1,1
7,No Deadline,94,0.451630304,1,1
7,No Deadline,95,0.401722368,1,1
7,No Deadline,96,0.451619437,0,1
7,No Deadline,97,0.701492055,0,1
7,No Deadline,98,0.285091823,0,1
7,No Deadline,99,0.285219205,0,1
7,No Deadline,100,0.234993721,0,1
7,No Deadline,101,0.268471843,0,1
7,No Deadline,102,0.068356536,1,1
7,No Deadline,103,0.384878414,0,1
7,No Deadline,104,0.468389438,1,1
7,No Deadline,105,0.368480295,1,1
7,No Deadline,106,0.418481804,1,1
7,No Deadline,107,0.401788474,1,1
7,No Deadline,108,0.335205622,0,1
7,No Deadline,109,0.468305523,0,1
7,No Deadline,110,0.335149175,1,1
7,No Deadline,111,0.401771269,1,1
7,No Deadline,112,0.351791191,1,1
7,No Deadline,113,0.351822583,1,1
7,No Deadline,114,0.351842506,1,1
7,No Deadline,115,0.334853964,0,1
7,No Deadline,116,0.434970177,0,1
7,No Deadline,117,0.501756478,1,1
7,No Deadline,118,0.601761307,0,1
7,No Deadline,119,0.401757987,1,1
7,No Deadline,120,0.351487829,1,1
7,No Deadline,121,0.451813226,1,1
7,No Deadline,122,0.585064657,1,1
7,No Deadline,123,0.43507341,1,1
7,No Deadline,124,0.351579291,1,1
7,No Deadline,125,0.351567518,1,1
7,No Deadline,126,0.335102086,1,1
7,No Deadline,127,0.35178787,1,1
7,No Deadline,128,0.351791191,1,1
7,No Deadline,129,0.368442865,0,1
7,No Deadline,130,0.335144346,1,1
7,No Deadline,131,0.335114764,1,1
7,No Deadline,132,0.33510752,1,1
7,No Deadline,133,0.318428075,1,1
7,No Deadline,134,0.46845343,1,1
7,No Deadline,135,0.53473594,1,1
7,No Deadline,136,0.635087597,1,1
7,No Deadline,137,0.301821376,1,1
7,No Deadline,138,0.35156782,1,1
7,No Deadline,139,0.301843411,1,1
7,No Deadline,140,0.385182077,1,1
7,No Deadline,141,0.48509122,1,1
7,No Deadline,142,0.434860001,1,1
7,No Deadline,143,0.601548502,1,1
7,No Deadline,144,0.351908309,1,1
7,No Deadline,145,0.384745297,0,1
7,No Deadline,146,0.285128348,0,1
7,No Deadline,147,0.285140723,0,1
7,No Deadline,148,0.251522844,1,1
7,No Deadline,149,0.285162457,0,1
7,No Deadline,150,0.285096351,1,1
7,No Deadline,151,0.318490256,0,1
7,No Deadline,152,0.418561795,1,1
7,No Deadline,153,0.384865132,1,1
7,No Deadline,154,0.268327558,1,1
7,No Deadline,155,0.418342047,0,1
7,No Deadline,156,0.385027831,1,1
7,No Deadline,157,0.401563896,1,1
7,No Deadline,158,0.401777306,1,1
7,No Deadline,159,0.368397588,1,1
7,No Deadline,160,0.285094238,1,1
7,No Deadline,161,0.368204402,0,1
7,No Deadline,162,0.368116563,1,1
7,No Deadline,163,0.351586535,1,1
7,No Deadline,164,0.468430188,0,1
7,No Deadline,165,0.335177851,1,1
7,No Deadline,166,0.301554841,1,1
7,No Deadline,167,0.301618531,1,1
7,No Deadline,168,0.535097559,1,1
7,No Deadline,169,0.318382193,1,1
7,No Deadline,170,0.385127442,1,1
7,No Deadline,171,0.334918258,1,1
7,No Deadline,172,0.351765231,1,1
7,No Deadline,173,0.351834959,1,1
7,No Deadline,174,0.451790285,1,1
7,No Deadline,175,0.334897732,1,1
7,No Deadline,176,0.351459757,1,1
7,No Deadline,177,0.335112953,0,1
7,No Deadline,178,0.351542766,1,1
7,No Deadline,179,0.318424452,1,1
7,No Deadline,180,0.335059827,1,1
7,No Deadline,181,0.301784852,0,1
7,No Deadline,182,0.351836167,1,1
7,No Deadline,183,0.301679505,0,1
7,No Deadline,184,0.385091823,1,1
7,No Deadline,185,0.318413586,1,1
7,No Deadline,186,0.968129845,1,1
7,No Deadline,187,0.285077636,1,1
7,No Deadline,188,0.45178455,0,1
7,No Deadline,189,0.401758289,0,1
7,No Deadline,190,0.418413284,1,1
7,No Deadline,191,0.385098162,0,1
7,No Deadline,192,0.234714508,0,1
7,No Deadline,193,0.368427471,1,1
7,No Deadline,194,0.368233078,1,1
7,No Deadline,195,0.318471541,0,1
7,No Deadline,196,0.351568424,1,1
7,No Deadline,197,0.301672261,1,1
7,No Deadline,198,0.285134988,1,1
7,No Deadline,199,0.335179964,1,1
8,Deadline,0,0.718393965,1,1
8,Deadline,1,0.434958707,1,1
8,Deadline,2,0.36846973,1,1
8,Deadline,3,0.451834054,1,1
8,Deadline,4,0.418448902,0,1
8,Deadline,5,0.351762515,1,1
8,Deadline,6,0.368456751,1,1
8,Deadline,7,0.30168675,1,1
8,Deadline,8,0.301772476,0,1
8,Deadline,9,0.118481201,0,1
8,Deadline,10,0.351807491,0,1
8,Deadline,11,0.335142836,1,1
8,Deadline,12,0.351837374,1,1
8,Deadline,13,0.518517121,0,1
8,Deadline,14,0.468496897,1,1
8,Deadline,15,0.768305523,0,1
8,Deadline,16,0.385276859,1,1
8,Deadline,17,0.485141629,1,1
8,Deadline,18,0.685215583,0,1
8,Deadline,19,0.30186122,1,1
8,Deadline,20,0.401741385,1,1
8,Deadline,21,0.618472145,1,1
8,Deadline,22,0.335148873,1,1
8,Deadline,23,0.485094842,1,1
8,Deadline,24,0.335205924,1,1
8,Deadline,25,0.318477578,0,1
8,Deadline,26,0.301628191,0,1
8,Deadline,27,0.151860013,1,1
8,Deadline,28,0.451779117,0,1
8,Deadline,29,0.668481502,0,1
8,Deadline,30,0.335184492,0,1
8,Deadline,31,0.51843713,0,1
8,Deadline,32,0.368253906,0,1
8,Deadline,33,0.36811596,1,1
8,Deadline,34,0.385124725,1,1
8,Deadline,35,0.284924295,0,1
8,Deadline,36,0.235002777,0,1
8,Deadline,37,0.268473654,0,1
8,Deadline,38,0.235170607,0,1
8,Deadline,39,0.018284695,1,1
8,Deadline,40,0.40186605,1,1
8,Deadline,41,0.301853674,1,1
8,Deadline,42,0.268500217,1,1
8,Deadline,43,0.268472447,1,1
8,Deadline,44,0.168177839,1,1
8,Deadline,45,0.218501425,1,1
8,Deadline,46,0.251745913,0,1
8,Deadline,47,0.451891406,0,1
8,Deadline,48,0.368443771,1,1
8,Deadline,49,0.351818659,0,1
8,Deadline,50,0.101855183,1,1
8,Deadline,51,0.635093635,1,1
8,Deadline,52,0.335217998,1,1
8,Deadline,53,0.468492671,1,1
8,Deadline,54,0.351911932,0,1
8,Deadline,55,0.418449808,1,1
8,Deadline,56,0.351801454,1,1
8,Deadline,57,0.385141629,1,1
8,Deadline,58,0.368511084,1,1
8,Deadline,59,0.235176946,1,1
8,Deadline,60,0.385035075,1,1
8,Deadline,61,0.368425962,0,1
8,Deadline,62,0.268468221,0,1
8,Deadline,63,0.23504232,1,1
8,Deadline,64,0.401832544,0,1
8,Deadline,65,0.335134385,0,1
8,Deadline,66,0.368249982,0,1
8,Deadline,67,0.401803567,1,1
8,Deadline,68,0.368473654,1,1
8,Deadline,69,0.335186605,0,1
8,Deadline,70,0.451830733,1,1
8,Deadline,71,0.368459165,0,1
8,Deadline,72,0.451836167,1,1
8,Deadline,73,0.43518419,0,1
8,Deadline,74,0.435180568,1,1
8,Deadline,75,0.351857598,1,1
8,Deadline,76,0.318475164,1,1
8,Deadline,77,0.335185398,0,1
8,Deadline,78,0.401780928,1,1
8,Deadline,79,0.318496293,1,1
8,Deadline,80,0.318261452,1,1
8,Deadline,81,0.318598923,1,1
8,Deadline,82,0.335106312,0,1
8,Deadline,83,0.551817452,1,1
8,Deadline,84,0.201823187,0,1
8,Deadline,85,0.434997042,1,1
8,Deadline,86,0.485115368,1,1
8,Deadline,87,0.318466712,0,1
8,Deadline,88,0.401688561,0,1
8,Deadline,89,0.401798737,0,1
8,Deadline,90,0.368468221,0,1
8,Deadline,91,0.468456751,1,1
8,Deadline,92,0.351827111,1,1
8,Deadline,93,0.385131668,0,1
8,Deadline,94,0.301890198,0,1
8,Deadline,95,0.318519536,1,1
8,Deadline,96,0.335203207,0,1
8,Deadline,97,0.285147968,1,1
8,Deadline,98,0.318524366,1,1
8,Deadline,99,0.351827413,0,1
8,Deadline,100,0.451901367,1,1
8,Deadline,101,0.568373439,0,1
8,Deadline,102,0.401793304,1,1
8,Deadline,103,0.385153401,1,1
8,Deadline,104,0.551566915,1,1
8,Deadline,105,0.251822885,0,1
8,Deadline,106,0.418576586,1,1
8,Deadline,107,0.40178938,0,1
8,Deadline,108,0.36827745,1,1
8,Deadline,109,0.268356234,0,1
8,Deadline,110,0.30155967,1,1
8,Deadline,111,0.218249982,0,1
8,Deadline,112,0.318218891,1,1
8,Deadline,113,0.33502602,1,1
8,Deadline,114,0.551794511,0,1
8,Deadline,115,0.351765533,1,1
8,Deadline,116,0.301814735,1,1
8,Deadline,117,0.451763722,1,1
8,Deadline,118,0.551841902,1,1
8,Deadline,119,0.335192038,1,1
8,Deadline,120,0.41847788,1,1
8,Deadline,121,0.35182047,0,1
8,Deadline,122,0.518304315,1,1
8,Deadline,123,0.535074618,1,1
8,Deadline,124,0.318260849,1,1
8,Deadline,125,0.351624568,1,1
8,Deadline,126,0.518305825,1,1
8,Deadline,127,0.435122914,1,1
8,Deadline,128,0.418444978,0,1
8,Deadline,129,0.268237908,0,1
8,Deadline,130,0.035153703,0,1
8,Deadline,131,0.401855787,0,1
8,Deadline,132,0.568484521,0,1
8,Deadline,133,0.35174712,1,1
8,Deadline,134,0.435094238,1,1
8,Deadline,135,0.384803555,0,1
8,Deadline,136,0.485106916,1,1
8,Deadline,137,0.351803869,0,1
8,Deadline,138,0.218482106,1,1
8,Deadline,139,0.401775494,1,1
8,Deadline,140,0.235149477,1,1
8,Deadline,141,0.368473956,1,1
8,Deadline,142,0.351816546,1,1
8,Deadline,143,0.40177972,1,1
8,Deadline,144,0.401811717,1,1
8,Deadline,145,0.4017764,1,1
8,Deadline,146,0.385163966,0,1
8,Deadline,147,0.585170607,0,1
8,Deadline,148,0.418472145,0,1
8,Deadline,149,0.385116273,1,1
8,Deadline,150,0.685125933,0,1
8,Deadline,151,0.268448299,0,1
8,Deadline,152,0.41858866,0,1
8,Deadline,153,0.368457656,0,1
8,Deadline,154,0.701814735,1,1
